geoid,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_pct,denom_li_pop,lowaccess_li_count,lowaccess_li_pct,denom_tot_kids,lowaccess_kids_count,lowaccess_kids_pct,denom_tot_seniors,lowaccess_seniors_count,lowaccess_seniors_pct
1400000US06037700300,6037700300,2019,5623,0,0,1456,0,0,207,0,0,740,0,0
1400000US06037700400,6037700400,2019,5237,0,0,1132,0,0,349,0,0,722,0,0
1400000US06037700501,6037700501,2019,3684,327,8.8762217,712,53,7.44382,147,10,6.802721,531,74,13.93597
1400000US06037700502,6037700502,2019,4246,191,4.4983516,886,35,3.9503386,81,1,1.2345679,498,20,4.0160642
1400000US06037700600,6037700600,2019,5536,4300,77.673409,896,695,77.566963,1214,936,77.100494,1317,1005,76.309792
1400000US06037700700,6037700700,2019,3478,2999,86.227715,203,212,104.43349,762,667,87.532806,814,723,88.820641
1400000US06037700801,6037700801,2019,5220,1,.019157087,1210,0,0,774,0,0,1271,0,0
1400000US06037700802,6037700802,2019,4066,376,9.2474174,1020,104,10.196078,658,64,9.7264442,727,43,5.9147182
1400000US06037700901,6037700901,2019,3850,1101,28.597403,407,196,48.157249,918,217,23.638344,520,125,24.038462
1400000US06037700902,6037700902,2019,6517,0,0,1605,0,0,1274,0,0,849,0,0
1400000US06037701000,6037701000,2019,5428,2186,40.272659,844,351,41.587677,1020,375,36.764706,1015,427,42.068966
1400000US06037701201,6037701201,2019,4433,3110,70.155647,382,343,89.790573,1190,863,72.521011,824,595,72.20874
1400000US06037701202,6037701202,2019,3268,0,0,312,0,0,499,0,0,401,0,0
1400000US06037701302,6037701302,2019,4684,0,0,670,0,0,476,0,0,592,0,0
1400000US06037701304,6037701304,2019,6374,2751,43.15971,830,374,45.060242,1094,381,34.826324,1301,656,50.422752
1400000US06037701402,6037701402,2019,6696,32,.47789726,1460,6,.41095892,469,5,1.0660981,1454,9,.61898214
1400000US06037701501,6037701501,2019,4986,0,0,930,0,0,671,0,0,705,0,0
1400000US06037701502,6037701502,2019,3841,0,0,568,0,0,333,0,0,813,0,0
1400000US06037701601,6037701601,2019,4122,269,6.5259581,325,19,5.8461537,877,44,5.0171037,674,50,7.4183974
1400000US06037701602,6037701602,2019,4037,0,0,636,0,0,575,0,0,544,0,0
1400000US06037701701,6037701701,2019,3196,24,.75093865,861,4,.46457607,394,3,.76142132,417,2,.47961631
1400000US06037701702,6037701702,2019,3106,0,0,991,0,0,391,0,0,350,0,0
1400000US06037701801,6037701801,2019,5856,618,10.553279,2868,186,6.4853559,885,91,10.282486,647,61,9.4281301
1400000US06037701802,6037701802,2019,4463,1607,36.007172,1579,525,33.24889,762,237,31.102362,399,153,38.345863
1400000US06037701902,6037701902,2019,4016,404,10.059761,1748,233,13.329519,191,35,18.324608,674,34,5.0445104
1400000US06037702002,6037702002,2019,5700,1684,29.543859,1784,364,20.403587,600,121,20.166666,644,273,42.391304
1400000US06037702102,6037702102,2019,6292,1154,18.34075,1453,257,17.687544,595,55,9.2436972,892,352,39.461884
1400000US06037702201,6037702201,2019,4483,67,1.4945349,751,12,1.5978695,736,4,.54347825,527,6,1.1385199
1400000US06037702202,6037702202,2019,3745,3,.08010681,490,0,0,689,0,0,581,0,0
1400000US06037702300,6037702300,2019,6344,1170,18.442623,1503,402,26.746508,1136,185,16.285212,963,176,18.27622
1400000US06037702400,6037702400,2019,4538,159,3.503746,725,25,3.4482758,833,40,4.8019209,494,13,2.6315789
1400000US06037702501,6037702501,2019,4625,2868,62.010811,321,187,58.255451,889,617,69.403824,585,400,68.376068
1400000US06037702502,6037702502,2019,4048,951,23.493084,636,97,15.251573,599,121,20.200335,832,253,30.408653
1400000US06037702600,6037702600,2019,6069,129,2.125556,765,5,.65359479,1317,30,2.2779043,1238,25,2.0193861
1400000US06037702700,6037702700,2019,3437,2219,64.562119,326,194,59.509201,774,471,60.852715,501,326,65.069862
1400000US06037702801,6037702801,2019,5186,966,18.627073,1795,402,22.395544,1005,199,19.800995,770,114,14.805195
1400000US06037702802,6037702802,2019,2282,2282,100,581,572,98.450943,445,445,100,303,303,100
1400000US06037702803,6037702803,2019,2963,367,12.386095,1140,118,10.350877,562,63,11.209965,417,33,7.9136691
1400000US06037702900,6037702900,2019,8848,4792,54.159134,1671,547,32.73489,564,330,58.510639,1189,467,39.276703
1400000US06037703002,6037703002,2019,6637,4603,69.353622,1130,685,60.619469,1169,794,67.921303,1561,1175,75.272263
1400000US06037703003,6037703003,2019,2506,1736,69.273743,306,197,64.379082,384,254,66.145836,291,174,59.793816
1400000US06037703100,6037703100,2019,5446,5421,99.540947,860,773,89.88372,991,987,99.596367,1150,1147,99.739128
1400000US06037703200,6037703200,2019,5629,5223,92.787354,980,830,84.693878,1099,1024,93.175613,1208,1124,93.046356
1400000US06037800101,6037800101,2019,5485,3460,63.081131,622,401,64.469452,1319,864,65.504173,866,486,56.12009
1400000US06037800103,6037800103,2019,2481,2225,89.68158,260,252,96.92308,520,471,90.57692,293,262,89.419792
1400000US06037800104,6037800104,2019,4597,4123,89.688927,481,466,96.8815,963,872,90.550362,542,486,89.6679
1400000US06037800202,6037800202,2019,6314,6192,98.067787,833,839,100.72029,1967,1917,97.458061,642,637,99.221184
1400000US06037800204,6037800204,2019,6731,3087,45.862427,360,247,68.611115,1478,708,47.902573,1497,635,42.418171
1400000US06037800205,6037800205,2019,657,626,95.281586,86,80,93.023254,172,163,94.767441,75,71,94.666664
1400000US06037800206,6037800206,2019,5027,4890,97.274719,641,617,96.255852,1320,1281,97.045456,590,572,96.94915
1400000US06037800324,6037800324,2019,6661,4407,66.16124,458,265,57.860264,1639,1075,65.588776,745,473,63.489933
1400000US06037800325,6037800325,2019,3406,2606,76.512039,263,196,74.524712,646,522,80.804955,961,703,73.152969
1400000US06037800328,6037800328,2019,2592,1804,69.598763,478,287,60.04184,623,411,65.971107,216,114,52.777779
1400000US06037800333,6037800333,2019,1195,559,46.778244,243,122,50.205761,269,125,46.468403,131,81,61.832062
1400000US06037800334,6037800334,2019,4600,2357,51.239132,883,465,52.661381,1053,542,51.471985,508,329,64.763779
1400000US06037800335,6037800335,2019,5914,5830,98.579643,658,651,98.936172,1297,1283,98.920586,962,948,98.544701
1400000US06037800336,6037800336,2019,5627,4253,75.582016,1045,761,72.822968,1343,1026,76.396126,448,349,77.901787
1400000US06037800337,6037800337,2019,791,598,75.600502,147,107,72.789116,189,144,76.190475,63,49,77.777779
1400000US06037800338,6037800338,2019,6936,5627,81.127449,682,610,89.442818,1757,1445,82.242462,798,657,82.330826
1400000US06037800406,6037800406,2019,2643,2499,94.551643,328,309,94.207314,605,582,96.198349,380,350,92.105263
1400000US06037800410,6037800410,2019,3599,3599,100,246,549,223.17073,351,351,100,202,202,100
1400000US06037800411,6037800411,2019,3994,3023,75.68853,407,289,71.00737,813,610,75.030754,709,568,80.112839
1400000US06037800412,6037800412,2019,3127,2366,75.663574,319,226,70.846397,636,477,75,555,444,80
1400000US06037800504,6037800504,2019,2525,1578,62.495049,347,217,62.536022,398,258,64.82412,459,271,59.041393
1400000US06037800506,6037800506,2019,3074,3074,100,375,376,100.26667,525,525,100,651,651,100
1400000US06037900102,6037900102,2019,1029,1029,100,376,663,176.32979,280,280,100,147,147,100
1400000US06037900103,6037900103,2019,6169,5258,85.232613,3451,3156,91.451752,2050,1725,84.146339,448,365,81.473213
1400000US06037900104,6037900104,2019,6242,5365,85.950012,2972,2626,88.358009,2056,1755,85.359924,488,421,86.270493
1400000US06037900301,6037900301,2019,509,509,100,247,247,100,134,134,100,42,42,100
1400000US06037900501,6037900501,2019,6764,2245,33.190418,3744,1341,35.817307,2281,775,33.976326,532,194,36.466164
1400000US06037900504,6037900504,2019,5815,3985,68.529663,2107,1320,62.648315,1902,1324,69.610939,333,223,66.966965
1400000US06037900505,6037900505,2019,4002,1453,36.306847,2316,1004,43.350605,1305,449,34.406132,300,114,38
1400000US06037900506,6037900506,2019,4351,1766,40.588371,2111,986,46.707722,1493,550,36.838581,273,133,48.717949
1400000US06037900508,6037900508,2019,3324,3324,100,1919,1700,88.587807,1178,1178,100,159,159,100
1400000US06037900509,6037900509,2019,3217,2650,82.374886,1453,1302,89.607712,1143,923,80.752403,215,191,88.837212
1400000US06037900510,6037900510,2019,4452,3668,82.389938,2010,1802,89.651741,1582,1278,80.783821,297,265,89.225586
1400000US06037900602,6037900602,2019,5290,5268,99.584122,4091,3689,90.173553,1860,1853,99.623657,379,378,99.736145
1400000US06037900606,6037900606,2019,3721,3102,83.364685,2187,2068,94.558754,1286,1084,84.292381,256,200,78.125
1400000US06037900607,6037900607,2019,3904,103,2.6383197,3303,83,2.512867,1322,31,2.3449318,286,12,4.1958041
1400000US06037900608,6037900608,2019,3530,974,27.592068,1962,607,30.937819,1150,305,26.52174,290,81,27.931034
1400000US06037900609,6037900609,2019,5167,3719,71.975998,3117,2197,70.484444,1836,1368,74.509804,266,186,69.924812
1400000US06037900610,6037900610,2019,4440,3569,80.382881,2812,2180,77.524895,1495,1174,78.528427,369,338,91.598915
1400000US06037900611,6037900611,2019,2659,2137,80.368561,1684,1305,77.494064,895,703,78.547485,221,202,91.402718
1400000US06037900701,6037900701,2019,5289,2522,47.683872,2615,1517,58.011471,1618,782,48.331272,493,229,46.450306
1400000US06037900703,6037900703,2019,4375,1164,26.605715,2217,527,23.770861,1050,227,21.619047,574,213,37.108013
1400000US06037900704,6037900704,2019,3050,342,11.213115,1336,188,14.071856,826,69,8.3535109,125,54,43.200001
1400000US06037900705,6037900705,2019,4285,1281,29.894983,1611,349,21.663563,1031,243,23.569349,620,253,40.80645
1400000US06037900804,6037900804,2019,3489,1869,53.568359,2050,1081,52.731709,1246,662,53.130016,215,121,56.279068
1400000US06037900805,6037900805,2019,5089,1163,22.853212,1721,344,19.988379,1284,205,15.965732,976,433,44.364754
1400000US06037900806,6037900806,2019,3620,1157,31.961327,3189,971,30.448416,853,414,48.534584,705,48,6.8085108
1400000US06037900807,6037900807,2019,4132,2745,66.432724,1936,1347,69.576447,1341,898,66.964951,305,208,68.196724
1400000US06037900808,6037900808,2019,4152,2758,66.425819,1945,1354,69.614395,1348,902,66.913948,307,209,68.078178
1400000US06037900901,6037900901,2019,1691,1535,90.774689,537,464,86.40596,411,358,87.104622,247,242,97.975708
1400000US06037900902,6037900902,2019,2122,1926,90.763428,673,583,86.627045,517,449,86.847198,311,303,97.42765
1400000US06037901003,6037901003,2019,6188,6188,100,,,,414,414,100,48,48,100
1400000US06037901007,6037901007,2019,2258,1020,45.172718,440,209,47.5,594,278,46.801346,207,98,47.342995
1400000US06037901008,6037901008,2019,2874,676,23.521225,760,193,25.394737,833,206,24.729893,203,35,17.241379
1400000US06037901009,6037901009,2019,5318,3856,72.508461,1571,1287,81.92234,1344,944,70.238098,711,552,77.637131
1400000US06037901010,6037901010,2019,5913,4042,68.357857,2328,1378,59.19244,1742,1176,67.508614,504,375,74.404762
1400000US06037901011,6037901011,2019,5069,2168,42.769775,1355,492,36.309963,1311,499,38.062546,512,290,56.640625
1400000US06037901012,6037901012,2019,3722,3722,100,723,692,95.712311,1211,1211,100,235,235,100
1400000US06037901013,6037901013,2019,2831,2831,100,550,527,95.818184,921,921,100,179,179,100
1400000US06037901014,6037901014,2019,5991,5991,100,1164,1115,95.790375,1950,1950,100,379,379,100
1400000US06037901101,6037901101,2019,5496,5496,100,1663,1752,105.35178,1682,1682,100,454,454,100
1400000US06037901102,6037901102,2019,5551,4180,75.30175,1633,1245,76.240051,1529,1164,76.128189,501,373,74.451096
1400000US06037901209,6037901209,2019,1632,1632,100,634,575,90.694008,330,330,100,248,248,100
1400000US06037901210,6037901210,2019,1591,1591,100,549,504,91.803276,349,349,100,130,130,100
1400000US06037901214,6037901214,2019,1104,1104,100,382,338,88.481674,316,316,100,126,126,100
1400000US06037901215,6037901215,2019,554,554,100,192,170,88.541664,159,159,100,63,63,100
1400000US06037901216,6037901216,2019,8807,8807,100,3049,2698,88.488029,2522,2522,100,1002,1002,100
1400000US06037901217,6037901217,2019,3605,3558,98.696259,464,423,91.163795,899,886,98.553947,391,387,98.976982
1400000US06037901218,6037901218,2019,600,600,100,72,65,90.277779,141,141,100,71,71,100
1400000US06037901300,6037901300,2019,5415,5415,100,2551,2585,101.33281,1428,1428,100,516,516,100
1400000US06037910002,6037910002,2019,7203,6806,94.488411,4340,3692,85.069122,2107,1981,94.019936,695,653,93.956833
1400000US06037910210,6037910210,2019,7103,4202,59.158104,1400,789,56.357143,2142,1253,58.496731,479,261,54.488518
1400000US06037910211,6037910211,2019,1048,1009,96.278625,166,147,88.554214,271,263,97.047974,134,128,95.522385
1400000US06037910212,6037910212,2019,3634,3497,96.230049,576,509,88.368057,938,913,97.334755,464,442,95.258621
1400000US06037910213,6037910213,2019,1371,1371,100,616,618,100.32468,346,346,100,165,165,100
1400000US06037910214,6037910214,2019,5965,4781,80.150879,1556,1228,78.920311,1833,1481,80.796509,403,318,78.908188
1400000US06037910215,6037910215,2019,6160,2997,48.652596,2132,1009,47.326454,1886,926,49.098621,467,224,47.96574
1400000US06037910216,6037910216,2019,4166,428,10.273643,722,67,9.2797785,1153,120,10.407632,308,31,10.064935
1400000US06037910217,6037910217,2019,4128,3851,93.289726,848,746,87.971695,1314,1241,94.444443,226,203,89.823006
1400000US06037910218,6037910218,2019,4269,3657,85.664093,1535,1158,75.439743,1199,1060,88.407005,537,449,83.612663
1400000US06037910301,6037910301,2019,4219,2570,60.914909,679,519,76.435936,958,556,58.037579,534,332,62.172283
1400000US06037910302,6037910302,2019,6162,5037,81.742943,715,685,95.804199,1640,1316,80.243904,673,581,86.329865
1400000US06037910401,6037910401,2019,6352,4844,76.259445,2189,1777,81.178619,1734,1391,80.219147,509,336,66.011787
1400000US06037910404,6037910404,2019,4130,3351,81.138016,2055,1578,76.788322,1402,1151,82.097008,195,172,88.205132
1400000US06037910405,6037910405,2019,5986,1496,24.991648,4468,1093,24.462847,2318,507,21.872303,253,88,34.782608
1400000US06037910501,6037910501,2019,5337,4864,91.137344,4110,3965,96.472023,2069,1955,94.490089,347,236,68.011528
1400000US06037910502,6037910502,2019,4086,1475,36.098873,2774,1028,37.058399,1482,519,35.020245,252,95,37.698414
1400000US06037910504,6037910504,2019,4797,4527,94.371483,2972,2647,89.064606,1748,1643,93.993134,282,271,96.099289
1400000US06037910505,6037910505,2019,3049,2679,87.864876,1550,1210,78.064514,1048,924,88.167938,158,142,89.873421
1400000US06037910601,6037910601,2019,6460,5298,82.012383,4224,3164,74.905304,2361,1949,82.549767,387,315,81.395348
1400000US06037910602,6037910602,2019,3995,3489,87.334167,2600,2099,80.730766,1266,1118,88.309639,285,263,92.280701
1400000US06037910605,6037910605,2019,4535,4531,99.911797,2642,2482,93.943985,1476,1474,99.864502,268,268,100
1400000US06037910606,6037910606,2019,2970,2899,97.609428,2101,1747,83.150879,1010,987,97.722771,151,145,96.026489
1400000US06037910607,6037910607,2019,3294,2129,64.632668,1391,1057,75.988495,1077,684,63.50975,251,182,72.509956
1400000US06037910608,6037910608,2019,3781,2444,64.638985,1596,1213,76.00251,1236,786,63.592232,288,208,72.222221
1400000US06037910706,6037910706,2019,5908,5048,85.443466,2746,2292,83.466858,2165,1858,85.819862,267,233,87.265915
1400000US06037910707,6037910707,2019,4329,3188,73.642876,2160,1404,65,1441,1020,70.78418,314,253,80.57325
1400000US06037910709,6037910709,2019,1631,1631,100,650,541,83.230766,433,433,100,206,206,100
1400000US06037910712,6037910712,2019,2772,1392,50.21645,936,460,49.145298,922,460,49.891541,156,80,51.282051
1400000US06037910713,6037910713,2019,5274,2855,54.133484,2360,1173,49.703388,1810,1000,55.248619,282,155,54.964539
1400000US06037910714,6037910714,2019,3596,1002,27.864294,1830,455,24.863388,1316,379,28.799393,212,51,24.056604
1400000US06037910715,6037910715,2019,6702,4301,64.174873,2735,1286,47.020111,2260,1516,67.079643,397,253,63.727959
1400000US06037910716,6037910716,2019,6117,5424,88.670914,2221,2066,93.021164,1999,1775,88.794395,359,319,88.857941
1400000US06037910717,6037910717,2019,3432,3432,100,1228,1273,103.6645,1257,1257,100,161,161,100
1400000US06037910718,6037910718,2019,4017,4017,100,1437,1490,103.68824,1471,1471,100,189,189,100
1400000US06037910719,6037910719,2019,3966,3966,100,1419,1471,103.66455,1452,1452,100,186,186,100
1400000US06037910720,6037910720,2019,3516,1418,40.329922,1420,561,39.507042,1136,501,44.102112,293,73,24.914677
1400000US06037910721,6037910721,2019,4118,1668,40.5051,1665,661,39.699699,1332,589,44.219219,342,86,25.146198
1400000US06037910804,6037910804,2019,2642,2642,100,423,477,112.76596,606,606,100,241,241,100
1400000US06037910807,6037910807,2019,5489,5254,95.718712,1161,944,81.309219,1499,1423,94.929955,426,409,96.009392
1400000US06037910808,6037910808,2019,3537,3537,100,245,251,102.44898,959,959,100,235,235,100
1400000US06037910809,6037910809,2019,1793,1747,97.434471,171,175,102.33918,414,403,97.342995,242,237,97.933884
1400000US06037910810,6037910810,2019,2580,2569,99.573647,189,198,104.7619,730,728,99.726028,160,158,98.75
1400000US06037910814,6037910814,2019,3438,3177,92.408379,601,492,81.863564,655,606,92.519081,461,417,90.455528
1400000US06037910815,6037910815,2019,6248,5748,91.997437,1012,989,97.727272,1276,1164,91.222572,767,703,91.6558
1400000US06037911001,6037911001,2019,4201,4097,97.524399,2114,1982,93.755913,809,781,96.53894,745,733,98.389259
1400000US06037911100,6037911100,2019,7421,7329,98.760277,3969,3656,92.113884,2446,2421,98.977921,505,501,99.207924
1400000US06037920013,6037920013,2019,4369,2369,54.222935,607,189,31.136738,964,555,57.572613,827,366,44.256348
1400000US06037920015,6037920015,2019,6316,6316,100,284,317,111.61972,2053,2053,100,322,322,100
1400000US06037920016,6037920016,2019,4830,4830,100,151,163,107.94702,1524,1524,100,286,286,100
1400000US06037920017,6037920017,2019,4342,4027,92.745277,504,440,87.30159,1082,999,92.329018,423,406,95.981087
1400000US06037920018,6037920018,2019,2277,2277,100,293,307,104.77816,563,563,100,156,156,100
1400000US06037920020,6037920020,2019,7088,6340,89.446953,1766,1563,88.505096,1970,1761,89.390862,599,497,82.971619
1400000US06037920028,6037920028,2019,5283,5266,99.678215,634,495,78.075706,1620,1616,99.75309,228,224,98.245613
1400000US06037920029,6037920029,2019,3796,3761,99.07798,541,429,79.2976,1033,1026,99.322365,313,305,97.444092
1400000US06037920030,6037920030,2019,5815,4255,73.172829,1490,1111,74.563759,1694,1211,71.487602,224,164,73.214287
1400000US06037920031,6037920031,2019,5440,3781,69.503677,1542,954,61.867702,913,696,76.232201,1777,1074,60.438942
1400000US06037920034,6037920034,2019,3628,3426,94.432198,881,787,89.330307,1001,954,95.304695,251,244,97.211159
1400000US06037920035,6037920035,2019,7720,2193,28.406736,2078,343,16.506256,2240,641,28.616072,449,139,30.957684
1400000US06037920038,6037920038,2019,4423,2570,58.105358,1715,1179,68.746353,1262,764,60.538826,297,118,39.73064
